user_id,order_id,item_id,purchase_date,return_date,return_reason,refund_amount,payment_method,receipt_id
USER00005952,ORD00005952,PROD00005952,2024-03-30,2023-05-15,Defective,352.6,Gift Card,ORD00005952-PROD00005952
USER00005953,ORD00005953,PROD00005953,2023-09-19,2024-02-25,Wrong item,1491.72,Gift Card,ORD00005953-PROD00005953
USER00005954,ORD00005954,PROD00005954,2024-02-18,2024-04-17,Changed mind,43.72,PayPal,ORD00005954-PROD00005954
USER00005955,ORD00005955,PROD00005955,2023-11-16,,Not Returned,0.0,PayPal,ORD00005955-PROD00005955
USER00005956,ORD00005956,PROD00005956,2023-04-15,2023-07-28,Changed mind,1819.56,Credit Card,ORD00005956-PROD00005956
USER00005957,ORD00005957,PROD00005957,2024-03-01,2024-08-27,Defective,1667.96,PayPal,ORD00005957-PROD00005957
USER00005958,ORD00005958,PROD00005958,2024-04-13,2024-05-27,Changed mind,1275.32,Credit Card,ORD00005958-PROD00005958
USER00005959,ORD00005959,PROD00005959,2023-04-20,,Not Returned,0.0,Gift Card,ORD00005959-PROD00005959
USER00005960,ORD00005960,PROD00005960,2023-02-25,,Not Returned,0.0,Gift Card,ORD00005960-PROD00005960
USER00005961,ORD00005961,PROD00005961,2023-12-16,2023-08-04,Changed mind,967.7,Debit Card,ORD00005961-PROD00005961
USER00005962,ORD00005962,PROD00005962,2024-03-21,2024-03-28,Not as described,1369.8,Gift Card,ORD00005962-PROD00005962
USER00005963,ORD00005963,PROD00005963,2024-01-16,2024-05-23,Changed mind,1985.24,Gift Card,ORD00005963-PROD00005963
USER00005964,ORD00005964,PROD00005964,2024-07-28,,Not Returned,0.0,Credit Card,ORD00005964-PROD00005964
USER00005965,ORD00005965,PROD00005965,2024-07-12,,Not Returned,0.0,Credit Card,ORD00005965-PROD00005965
USER00005966,ORD00005966,PROD00005966,2024-04-28,2024-04-04,Changed mind,467.15000000000003,Credit Card,ORD00005966-PROD00005966
USER00005967,ORD00005967,PROD00005967,2024-11-30,,Not Returned,0.0,Debit Card,ORD00005967-PROD00005967
USER00005968,ORD00005968,PROD00005968,2024-06-11,,Not Returned,0.0,Credit Card,ORD00005968-PROD00005968
USER00005969,ORD00005969,PROD00005969,2023-07-05,,Not Returned,0.0,Gift Card,ORD00005969-PROD00005969
USER00005970,ORD00005970,PROD00005970,2023-05-29,,Not Returned,0.0,PayPal,ORD00005970-PROD00005970
USER00005971,ORD00005971,PROD00005971,2023-12-04,2024-12-29,Changed mind,76.14,Gift Card,ORD00005971-PROD00005971
USER00005972,ORD00005972,PROD00005972,2023-08-24,2023-07-05,Changed mind,455.2,Debit Card,ORD00005972-PROD00005972
USER00005973,ORD00005973,PROD00005973,2024-01-31,2023-12-10,Changed mind,773.72,Debit Card,ORD00005973-PROD00005973
USER00005974,ORD00005974,PROD00005974,2024-08-26,2024-09-18,Wrong item,2164.0,Debit Card,ORD00005974-PROD00005974
USER00005975,ORD00005975,PROD00005975,2023-06-09,,Not Returned,0.0,Credit Card,ORD00005975-PROD00005975
USER00005976,ORD00005976,PROD00005976,2023-01-25,,Not Returned,0.0,PayPal,ORD00005976-PROD00005976
USER00005977,ORD00005977,PROD00005977,2023-06-15,2023-04-17,Not as described,230.08,Credit Card,ORD00005977-PROD00005977
USER00005978,ORD00005978,PROD00005978,2024-05-05,,Not Returned,0.0,Debit Card,ORD00005978-PROD00005978
USER00005979,ORD00005979,PROD00005979,2024-12-05,2023-01-15,Wrong item,1990.92,Credit Card,ORD00005979-PROD00005979
USER00005980,ORD00005980,PROD00005980,2024-04-05,2024-02-22,Not as described,165.35,Debit Card,ORD00005980-PROD00005980
USER00005981,ORD00005981,PROD00005981,2023-12-16,,Not Returned,0.0,Gift Card,ORD00005981-PROD00005981
USER00005982,ORD00005982,PROD00005982,2023-08-16,2023-01-04,Wrong item,1242.36,Gift Card,ORD00005982-PROD00005982
USER00005983,ORD00005983,PROD00005983,2024-11-15,,Not Returned,0.0,PayPal,ORD00005983-PROD00005983
USER00005984,ORD00005984,PROD00005984,2023-07-12,,Not Returned,0.0,Gift Card,ORD00005984-PROD00005984
USER00005985,ORD00005985,PROD00005985,2023-06-19,2024-10-30,Defective,841.44,Credit Card,ORD00005985-PROD00005985
USER00005986,ORD00005986,PROD00005986,2023-01-23,,Not Returned,0.0,Gift Card,ORD00005986-PROD00005986
USER00005987,ORD00005987,PROD00005987,2023-12-20,2024-09-29,Defective,1097.0,Credit Card,ORD00005987-PROD00005987
USER00005988,ORD00005988,PROD00005988,2023-09-13,,Not Returned,0.0,Credit Card,ORD00005988-PROD00005988
USER00005989,ORD00005989,PROD00005989,2024-11-20,2023-03-12,Defective,1791.24,Debit Card,ORD00005989-PROD00005989
USER00005990,ORD00005990,PROD00005990,2023-06-18,,Not Returned,0.0,PayPal,ORD00005990-PROD00005990
USER00005991,ORD00005991,PROD00005991,2024-03-25,2023-03-18,Wrong item,615.56,PayPal,ORD00005991-PROD00005991
USER00005992,ORD00005992,PROD00005992,2024-09-06,2023-03-09,Wrong item,1357.32,Debit Card,ORD00005992-PROD00005992
USER00005993,ORD00005993,PROD00005993,2024-05-01,,Not Returned,0.0,Gift Card,ORD00005993-PROD00005993
USER00005994,ORD00005994,PROD00005994,2023-03-05,,Not Returned,0.0,Gift Card,ORD00005994-PROD00005994
USER00005995,ORD00005995,PROD00005995,2023-03-23,,Not Returned,0.0,PayPal,ORD00005995-PROD00005995
USER00005996,ORD00005996,PROD00005996,2024-12-21,2023-04-08,Changed mind,257.2,PayPal,ORD00005996-PROD00005996
USER00005997,ORD00005997,PROD00005997,2023-04-15,2024-03-12,Not as described,527.61,PayPal,ORD00005997-PROD00005997
USER00005998,ORD00005998,PROD00005998,2023-04-09,,Not Returned,0.0,Credit Card,ORD00005998-PROD00005998
USER00005999,ORD00005999,PROD00005999,2024-07-25,,Not Returned,0.0,Gift Card,ORD00005999-PROD00005999
USER00006000,ORD00006000,PROD00006000,2024-10-11,2024-03-29,Wrong item,491.37,Debit Card,ORD00006000-PROD00006000
USER00006001,ORD00006001,PROD00006001,2024-05-25,2024-07-09,Changed mind,897.1500000000001,Credit Card,ORD00006001-PROD00006001
USER00006002,ORD00006002,PROD00006002,2024-04-18,,Not Returned,0.0,Debit Card,ORD00006002-PROD00006002
USER00006003,ORD00006003,PROD00006003,2024-07-02,2024-10-19,Defective,924.69,Gift Card,ORD00006003-PROD00006003
USER00006004,ORD00006004,PROD00006004,2023-01-30,,Not Returned,0.0,Gift Card,ORD00006004-PROD00006004
USER00006005,ORD00006005,PROD00006005,2023-09-11,2024-03-08,Changed mind,1254.6299999999999,Debit Card,ORD00006005-PROD00006005
USER00006006,ORD00006006,PROD00006006,2024-09-06,,Not Returned,0.0,Debit Card,ORD00006006-PROD00006006
USER00006007,ORD00006007,PROD00006007,2023-05-18,,Not Returned,0.0,Credit Card,ORD00006007-PROD00006007
USER00006008,ORD00006008,PROD00006008,2023-08-24,,Not Returned,0.0,Credit Card,ORD00006008-PROD00006008
USER00006009,ORD00006009,PROD00006009,2024-04-01,,Not Returned,0.0,Gift Card,ORD00006009-PROD00006009
USER00006010,ORD00006010,PROD00006010,2023-09-17,,Not Returned,0.0,Debit Card,ORD00006010-PROD00006010
USER00006011,ORD00006011,PROD00006011,2023-03-15,2024-04-27,Not as described,921.9000000000001,PayPal,ORD00006011-PROD00006011
USER00006012,ORD00006012,PROD00006012,2024-07-28,2024-05-02,Changed mind,579.08,Credit Card,ORD00006012-PROD00006012
USER00006013,ORD00006013,PROD00006013,2024-11-21,2024-07-09,Defective,1067.68,PayPal,ORD00006013-PROD00006013
USER00006014,ORD00006014,PROD00006014,2023-03-07,,Not Returned,0.0,Debit Card,ORD00006014-PROD00006014
USER00006015,ORD00006015,PROD00006015,2023-12-30,2024-05-22,Wrong item,352.92,PayPal,ORD00006015-PROD00006015
USER00006016,ORD00006016,PROD00006016,2023-02-14,2024-12-03,Defective,1472.48,Credit Card,ORD00006016-PROD00006016
USER00006017,ORD00006017,PROD00006017,2024-08-28,,Not Returned,0.0,Gift Card,ORD00006017-PROD00006017
USER00006018,ORD00006018,PROD00006018,2024-10-21,2024-11-13,Not as described,779.35,Credit Card,ORD00006018-PROD00006018
USER00006019,ORD00006019,PROD00006019,2023-07-27,2023-01-06,Not as described,686.58,Debit Card,ORD00006019-PROD00006019
USER00006020,ORD00006020,PROD00006020,2024-12-23,2023-03-02,Wrong item,307.0,Debit Card,ORD00006020-PROD00006020
USER00006021,ORD00006021,PROD00006021,2023-12-03,,Not Returned,0.0,Gift Card,ORD00006021-PROD00006021
USER00006022,ORD00006022,PROD00006022,2023-02-15,2023-04-05,Changed mind,993.32,Gift Card,ORD00006022-PROD00006022
USER00006023,ORD00006023,PROD00006023,2024-04-24,,Not Returned,0.0,Debit Card,ORD00006023-PROD00006023
USER00006024,ORD00006024,PROD00006024,2023-08-31,,Not Returned,0.0,Gift Card,ORD00006024-PROD00006024
USER00006025,ORD00006025,PROD00006025,2024-03-25,2023-07-18,Wrong item,14.96,Credit Card,ORD00006025-PROD00006025
USER00006026,ORD00006026,PROD00006026,2024-10-18,,Not Returned,0.0,Debit Card,ORD00006026-PROD00006026
USER00006027,ORD00006027,PROD00006027,2023-05-26,2024-12-19,Wrong item,1580.76,Gift Card,ORD00006027-PROD00006027
USER00006028,ORD00006028,PROD00006028,2023-07-25,,Not Returned,0.0,Credit Card,ORD00006028-PROD00006028
USER00006029,ORD00006029,PROD00006029,2024-10-03,,Not Returned,0.0,Gift Card,ORD00006029-PROD00006029
USER00006030,ORD00006030,PROD00006030,2023-10-20,,Not Returned,0.0,PayPal,ORD00006030-PROD00006030
USER00006031,ORD00006031,PROD00006031,2024-08-05,,Not Returned,0.0,Gift Card,ORD00006031-PROD00006031
USER00006032,ORD00006032,PROD00006032,2023-12-18,2023-05-14,Changed mind,702.84,Gift Card,ORD00006032-PROD00006032
USER00006033,ORD00006033,PROD00006033,2024-01-01,,Not Returned,0.0,Debit Card,ORD00006033-PROD00006033
USER00006034,ORD00006034,PROD00006034,2023-05-14,2024-10-28,Not as described,1881.4,Gift Card,ORD00006034-PROD00006034
USER00006035,ORD00006035,PROD00006035,2023-09-09,,Not Returned,0.0,Gift Card,ORD00006035-PROD00006035
USER00006036,ORD00006036,PROD00006036,2024-04-12,2024-04-29,Wrong item,862.04,Gift Card,ORD00006036-PROD00006036
USER00006037,ORD00006037,PROD00006037,2024-04-06,,Not Returned,0.0,Gift Card,ORD00006037-PROD00006037
USER00006038,ORD00006038,PROD00006038,2024-03-29,2023-12-29,Wrong item,448.12,Credit Card,ORD00006038-PROD00006038
USER00006039,ORD00006039,PROD00006039,2023-11-17,2024-02-25,Not as described,619.64,Credit Card,ORD00006039-PROD00006039
USER00006040,ORD00006040,PROD00006040,2023-01-17,2024-05-22,Changed mind,1586.0,PayPal,ORD00006040-PROD00006040
USER00006041,ORD00006041,PROD00006041,2023-12-29,,Not Returned,0.0,PayPal,ORD00006041-PROD00006041
USER00006042,ORD00006042,PROD00006042,2024-03-10,,Not Returned,0.0,Debit Card,ORD00006042-PROD00006042
USER00006043,ORD00006043,PROD00006043,2023-10-26,2023-12-13,Not as described,1796.3999999999999,Debit Card,ORD00006043-PROD00006043
USER00006044,ORD00006044,PROD00006044,2024-03-02,,Not Returned,0.0,Gift Card,ORD00006044-PROD00006044
USER00006045,ORD00006045,PROD00006045,2023-01-02,2024-06-26,Changed mind,125.16,Credit Card,ORD00006045-PROD00006045
USER00006046,ORD00006046,PROD00006046,2024-02-06,,Not Returned,0.0,Credit Card,ORD00006046-PROD00006046
USER00006047,ORD00006047,PROD00006047,2024-01-09,,Not Returned,0.0,Credit Card,ORD00006047-PROD00006047
USER00006048,ORD00006048,PROD00006048,2024-11-26,2024-05-10,Wrong item,1377.84,Debit Card,ORD00006048-PROD00006048
USER00006049,ORD00006049,PROD00006049,2024-08-04,2024-11-17,Wrong item,1706.16,Debit Card,ORD00006049-PROD00006049
USER00006050,ORD00006050,PROD00006050,2023-08-24,2024-02-28,Changed mind,761.35,Debit Card,ORD00006050-PROD00006050
USER00006051,ORD00006051,PROD00006051,2023-05-20,2024-07-14,Defective,277.13,Credit Card,ORD00006051-PROD00006051
USER00006052,ORD00006052,PROD00006052,2024-04-02,,Not Returned,0.0,PayPal,ORD00006052-PROD00006052
USER00006053,ORD00006053,PROD00006053,2023-06-27,,Not Returned,0.0,Gift Card,ORD00006053-PROD00006053
USER00006054,ORD00006054,PROD00006054,2024-07-18,2024-07-03,Not as described,91.07,Gift Card,ORD00006054-PROD00006054
USER00006055,ORD00006055,PROD00006055,2023-02-15,2024-02-06,Not as described,147.24,PayPal,ORD00006055-PROD00006055
USER00006056,ORD00006056,PROD00006056,2024-08-15,2024-03-27,Changed mind,833.64,Credit Card,ORD00006056-PROD00006056
USER00006057,ORD00006057,PROD00006057,2023-02-03,,Not Returned,0.0,Gift Card,ORD00006057-PROD00006057
USER00006058,ORD00006058,PROD00006058,2023-05-15,2024-11-12,Defective,284.46,Debit Card,ORD00006058-PROD00006058
USER00006059,ORD00006059,PROD00006059,2023-08-21,,Not Returned,0.0,Credit Card,ORD00006059-PROD00006059
USER00006060,ORD00006060,PROD00006060,2024-12-18,,Not Returned,0.0,Credit Card,ORD00006060-PROD00006060
USER00006061,ORD00006061,PROD00006061,2023-08-11,2024-05-06,Defective,1829.48,Debit Card,ORD00006061-PROD00006061
USER00006062,ORD00006062,PROD00006062,2023-02-17,,Not Returned,0.0,Credit Card,ORD00006062-PROD00006062
USER00006063,ORD00006063,PROD00006063,2024-02-19,,Not Returned,0.0,Gift Card,ORD00006063-PROD00006063
USER00006064,ORD00006064,PROD00006064,2024-02-27,2023-10-19,Changed mind,327.5,Credit Card,ORD00006064-PROD00006064
USER00006065,ORD00006065,PROD00006065,2024-07-18,2024-06-29,Defective,1153.35,Credit Card,ORD00006065-PROD00006065
USER00006066,ORD00006066,PROD00006066,2023-05-25,,Not Returned,0.0,Gift Card,ORD00006066-PROD00006066
USER00006067,ORD00006067,PROD00006067,2024-01-12,,Not Returned,0.0,PayPal,ORD00006067-PROD00006067
USER00006068,ORD00006068,PROD00006068,2024-01-10,,Not Returned,0.0,Gift Card,ORD00006068-PROD00006068
USER00006069,ORD00006069,PROD00006069,2024-12-16,,Not Returned,0.0,PayPal,ORD00006069-PROD00006069
USER00006070,ORD00006070,PROD00006070,2024-09-15,,Not Returned,0.0,PayPal,ORD00006070-PROD00006070
USER00006071,ORD00006071,PROD00006071,2023-04-19,,Not Returned,0.0,Debit Card,ORD00006071-PROD00006071
USER00006072,ORD00006072,PROD00006072,2024-07-01,,Not Returned,0.0,Credit Card,ORD00006072-PROD00006072
USER00006073,ORD00006073,PROD00006073,2023-01-19,2024-07-16,Wrong item,574.32,Gift Card,ORD00006073-PROD00006073
USER00006074,ORD00006074,PROD00006074,2023-03-09,,Not Returned,0.0,Gift Card,ORD00006074-PROD00006074
USER00006075,ORD00006075,PROD00006075,2024-06-15,2023-04-25,Defective,233.43,Gift Card,ORD00006075-PROD00006075
USER00006076,ORD00006076,PROD00006076,2023-09-09,,Not Returned,0.0,Debit Card,ORD00006076-PROD00006076
USER00006077,ORD00006077,PROD00006077,2023-11-23,,Not Returned,0.0,Credit Card,ORD00006077-PROD00006077
USER00006078,ORD00006078,PROD00006078,2023-11-09,2024-07-30,Wrong item,1180.1399999999999,Gift Card,ORD00006078-PROD00006078
USER00006079,ORD00006079,PROD00006079,2024-05-18,,Not Returned,0.0,PayPal,ORD00006079-PROD00006079
USER00006080,ORD00006080,PROD00006080,2024-06-09,,Not Returned,0.0,Debit Card,ORD00006080-PROD00006080
USER00006081,ORD00006081,PROD00006081,2024-04-02,2023-01-18,Not as described,58.57,Gift Card,ORD00006081-PROD00006081
USER00006082,ORD00006082,PROD00006082,2023-03-15,2023-06-09,Defective,829.72,Gift Card,ORD00006082-PROD00006082
USER00006083,ORD00006083,PROD00006083,2023-01-10,,Not Returned,0.0,Gift Card,ORD00006083-PROD00006083
USER00006084,ORD00006084,PROD00006084,2023-08-08,2023-11-23,Wrong item,529.15,Debit Card,ORD00006084-PROD00006084
USER00006085,ORD00006085,PROD00006085,2023-05-26,2023-06-16,Not as described,578.8,PayPal,ORD00006085-PROD00006085
USER00006086,ORD00006086,PROD00006086,2023-04-27,,Not Returned,0.0,Credit Card,ORD00006086-PROD00006086
USER00006087,ORD00006087,PROD00006087,2023-11-25,,Not Returned,0.0,Credit Card,ORD00006087-PROD00006087
USER00006088,ORD00006088,PROD00006088,2023-04-14,2023-05-27,Not as described,1628.85,Debit Card,ORD00006088-PROD00006088
USER00006089,ORD00006089,PROD00006089,2024-06-01,2024-01-29,Defective,450.94,Gift Card,ORD00006089-PROD00006089
USER00006090,ORD00006090,PROD00006090,2023-08-07,,Not Returned,0.0,PayPal,ORD00006090-PROD00006090
USER00006091,ORD00006091,PROD00006091,2024-11-29,,Not Returned,0.0,Gift Card,ORD00006091-PROD00006091
USER00006092,ORD00006092,PROD00006092,2023-12-06,2023-03-15,Defective,105.95,Debit Card,ORD00006092-PROD00006092
USER00006093,ORD00006093,PROD00006093,2023-06-16,,Not Returned,0.0,Gift Card,ORD00006093-PROD00006093
USER00006094,ORD00006094,PROD00006094,2024-12-07,2024-12-07,Wrong item,815.54,Gift Card,ORD00006094-PROD00006094
USER00006095,ORD00006095,PROD00006095,2024-05-28,,Not Returned,0.0,Gift Card,ORD00006095-PROD00006095
USER00006096,ORD00006096,PROD00006096,2023-07-29,,Not Returned,0.0,Credit Card,ORD00006096-PROD00006096
USER00006097,ORD00006097,PROD00006097,2023-05-16,2023-06-03,Changed mind,604.95,Credit Card,ORD00006097-PROD00006097
USER00006098,ORD00006098,PROD00006098,2023-03-30,2023-06-08,Wrong item,1835.16,Debit Card,ORD00006098-PROD00006098
USER00006099,ORD00006099,PROD00006099,2024-06-04,,Not Returned,0.0,Debit Card,ORD00006099-PROD00006099
USER00006100,ORD00006100,PROD00006100,2023-02-21,2023-08-23,Not as described,85.86,Gift Card,ORD00006100-PROD00006100
USER00006101,ORD00006101,PROD00006101,2024-03-04,2023-04-16,Wrong item,526.24,Gift Card,ORD00006101-PROD00006101
USER00006102,ORD00006102,PROD00006102,2024-05-10,,Not Returned,0.0,Gift Card,ORD00006102-PROD00006102
USER00006103,ORD00006103,PROD00006103,2024-02-29,,Not Returned,0.0,Credit Card,ORD00006103-PROD00006103
USER00006104,ORD00006104,PROD00006104,2024-06-19,2024-12-31,Not as described,73.48,Debit Card,ORD00006104-PROD00006104
USER00006105,ORD00006105,PROD00006105,2024-01-30,2024-07-19,Wrong item,1386.8,Gift Card,ORD00006105-PROD00006105
USER00006106,ORD00006106,PROD00006106,2024-10-23,,Not Returned,0.0,Debit Card,ORD00006106-PROD00006106
USER00006107,ORD00006107,PROD00006107,2023-12-12,,Not Returned,0.0,PayPal,ORD00006107-PROD00006107
USER00006108,ORD00006108,PROD00006108,2023-03-15,,Not Returned,0.0,Gift Card,ORD00006108-PROD00006108
USER00006109,ORD00006109,PROD00006109,2024-04-28,2023-06-12,Wrong item,536.8,Gift Card,ORD00006109-PROD00006109
USER00006110,ORD00006110,PROD00006110,2023-01-29,,Not Returned,0.0,Debit Card,ORD00006110-PROD00006110
USER00006111,ORD00006111,PROD00006111,2024-09-08,,Not Returned,0.0,Credit Card,ORD00006111-PROD00006111
USER00006112,ORD00006112,PROD00006112,2024-01-07,,Not Returned,0.0,PayPal,ORD00006112-PROD00006112
USER00006113,ORD00006113,PROD00006113,2024-12-26,,Not Returned,0.0,Gift Card,ORD00006113-PROD00006113
USER00006114,ORD00006114,PROD00006114,2024-03-01,,Not Returned,0.0,Debit Card,ORD00006114-PROD00006114
USER00006115,ORD00006115,PROD00006115,2024-05-15,,Not Returned,0.0,PayPal,ORD00006115-PROD00006115
USER00006116,ORD00006116,PROD00006116,2023-02-12,,Not Returned,0.0,Gift Card,ORD00006116-PROD00006116
USER00006117,ORD00006117,PROD00006117,2024-12-18,2024-04-02,Defective,2317.6499999999996,Gift Card,ORD00006117-PROD00006117
USER00006118,ORD00006118,PROD00006118,2024-09-20,,Not Returned,0.0,Gift Card,ORD00006118-PROD00006118
USER00006119,ORD00006119,PROD00006119,2023-12-19,,Not Returned,0.0,Gift Card,ORD00006119-PROD00006119
USER00006120,ORD00006120,PROD00006120,2023-01-18,2023-07-26,Defective,1120.48,Gift Card,ORD00006120-PROD00006120
USER00006121,ORD00006121,PROD00006121,2023-12-20,,Not Returned,0.0,PayPal,ORD00006121-PROD00006121
USER00006122,ORD00006122,PROD00006122,2023-05-24,,Not Returned,0.0,PayPal,ORD00006122-PROD00006122
USER00006123,ORD00006123,PROD00006123,2024-04-08,2024-01-25,Wrong item,866.49,Gift Card,ORD00006123-PROD00006123
USER00006124,ORD00006124,PROD00006124,2023-09-15,,Not Returned,0.0,Credit Card,ORD00006124-PROD00006124
USER00006125,ORD00006125,PROD00006125,2023-12-04,,Not Returned,0.0,Debit Card,ORD00006125-PROD00006125
USER00006126,ORD00006126,PROD00006126,2023-05-05,,Not Returned,0.0,Debit Card,ORD00006126-PROD00006126
USER00006127,ORD00006127,PROD00006127,2023-04-26,,Not Returned,0.0,PayPal,ORD00006127-PROD00006127
USER00006128,ORD00006128,PROD00006128,2023-09-17,2024-08-24,Not as described,1260.8700000000001,Credit Card,ORD00006128-PROD00006128
USER00006129,ORD00006129,PROD00006129,2023-10-04,2024-10-12,Changed mind,443.08,Credit Card,ORD00006129-PROD00006129
USER00006130,ORD00006130,PROD00006130,2024-03-21,2024-06-17,Wrong item,36.92,Gift Card,ORD00006130-PROD00006130
USER00006131,ORD00006131,PROD00006131,2023-01-04,2024-04-28,Not as described,278.66,Credit Card,ORD00006131-PROD00006131
USER00006132,ORD00006132,PROD00006132,2024-10-24,2024-04-28,Wrong item,306.36,PayPal,ORD00006132-PROD00006132
USER00006133,ORD00006133,PROD00006133,2024-10-19,,Not Returned,0.0,PayPal,ORD00006133-PROD00006133
USER00006134,ORD00006134,PROD00006134,2024-06-12,,Not Returned,0.0,Debit Card,ORD00006134-PROD00006134
USER00006135,ORD00006135,PROD00006135,2023-09-01,,Not Returned,0.0,PayPal,ORD00006135-PROD00006135
USER00006136,ORD00006136,PROD00006136,2023-02-11,,Not Returned,0.0,Gift Card,ORD00006136-PROD00006136
